DEPTH,GR_F,RTds,RHOBC,NPHIC,DT4P,Perm_Core_ds,Pore_Core_ds,PorZ_Core_ds,RHOB_Core_ds,Rqi_Core_ds,Rqi_spec_Core,Soil_Core_ds,Swir_spec_Core,Sw_Core_ds,PHIE_D,PHIE_FINAL,PHIE_N,PHIE_ND,PHIE_S,PHIE_sand,Swi_Porz10,Swi_Porz9,Swi_Rqi10,Swi_Rqi9,Sw_Ind,Sxo_Ind,TypeRock,VCL_disp,VCL_FINAL,VCL_lam
1713.8904,112.8927,1.2562,2.3632,0.3827,111.8799,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.1051,0.1689,0.178,0.1689,0.2033,0.3471,0.3164,0.591,0.3784,0.5627,-999.25,0.7824,3,0.0016,0.4662,0.4646
1714.0428,112.5824,1.4267,2.3018,0.3899,111.651,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.1487,0.2013,0.2092,0.2013,0.2273,0.365,0.2953,0.5105,0.2796,0.4613,-999.25,0.7057,3,0,0.4141,0.4141
1714.1952,113.8831,1.3944,2.2836,0.4207,111.32,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.1559,0.2136,0.2218,0.2136,0.2053,0.4189,0.2883,0.4853,0.2562,0.437,-999.25,0.6567,3,0,0.4537,0.4537
1714.3476,116.6493,1.4061,2.2859,0.4479,110.8653,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.1475,0.2095,0.2179,0.2095,0.1687,0.4783,0.2906,0.4934,0.2633,0.4444,-999.25,0.6303,3,0,0.5213,0.5213
1714.5,113.6948,1.4709,2.2642,0.4868,114.626,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.1598,0.2414,0.2513,0.2414,0.1905,0.5635,0.2741,0.4356,0.2231,0.402,-999.25,0.5616,3,0,0.5331,0.5331
1714.6524,110.9782,1.5555,2.2983,0.5002,114.9823,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.1353,0.239,0.25,0.239,0.1774,0.6061,0.2752,0.4396,0.225,0.4041,-999.25,0.5309,4,0,0.5649,0.5649
1714.8048,109.3352,1.5633,2.3144,0.5117,114.0838,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.1231,0.2407,0.252,0.2407,0.1606,0.6442,0.2744,0.4368,0.2237,0.4026,-999.25,0.5419,4,0,0.5857,0.5857
1714.9572,105.939,1.4186,2.3209,0.5287,114.0387,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.1183,0.254,0.2654,0.254,0.1564,0.6907,0.2682,0.4161,0.2156,0.3938,-999.25,0.5569,4,0,0.5935,0.5935
1715.1096,105.9635,1.2986,2.3662,0.5078,114.4714,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0888,0.2265,0.2385,0.2265,0.1532,0.6472,0.2815,0.4611,0.2377,0.4176,-999.25,0.5954,4,0,0.6065,0.6065
1715.262,105.0329,1.051,2.3993,0.4873,117.0064,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0688,0.2073,0.2202,0.2073,0.1742,0.5928,0.2918,0.4978,0.2674,0.4486,-999.25,0.6875,4,0,0.6018,0.6018
1715.4144,101.2258,0.8932,2.4075,0.4801,117.8027,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0665,0.2117,0.2256,0.2117,0.1935,0.5635,0.2894,0.4891,0.2594,0.4403,-999.25,0.7723,4,0,0.5744,0.5744
1715.5668,100.3829,0.8033,2.4093,0.4623,118.2465,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0685,0.2073,0.2217,0.2073,0.2117,0.5137,0.2919,0.498,0.2675,0.4487,-999.25,0.8454,3,0,0.5442,0.5442
1715.7192,102.9956,0.7928,2.4065,0.4656,119.2254,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0683,0.2027,0.2166,0.2027,0.2097,0.5262,0.2945,0.5075,0.2767,0.4582,-999.25,0.8612,4,0,0.5627,0.5627
1715.8716,105.7996,0.8301,2.4076,0.47,119.5523,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0649,0.1957,0.2089,0.1957,0.1992,0.5447,0.2987,0.523,0.2927,0.4748,-999.25,0.859,4,0,0.5889,0.5889
1716.024,108.898,0.8293,2.4058,0.4544,119.1854,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0663,0.1822,0.1948,0.1822,0.1981,0.5062,0.3072,0.5553,0.3306,0.5137,-999.25,0.8891,4,0,0.5857,0.5857
1716.1764,113.1409,0.7492,2.3981,0.4454,117.5603,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0699,0.1689,0.1803,0.1689,0.1803,0.4869,0.3164,0.591,0.3784,0.5626,-999.25,0.953,4,0,0.5976,0.5976
1716.3288,113.4515,0.7396,2.3978,0.4329,117.8785,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0718,0.1643,0.1755,0.1643,0.1908,0.4537,0.3197,0.6045,0.3979,0.5826,-999.25,0.98,4,0,0.581,0.581
1716.4812,109.6984,0.7695,2.4015,0.4176,118.5493,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0746,0.1708,0.1828,0.1708,0.2201,0.4153,0.315,0.5856,0.3709,0.555,-999.25,0.9769,3,0,0.5316,0.5316
1716.6336,108.4639,0.8207,2.3774,0.429,120.7719,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0912,0.1893,0.2014,0.1893,0.2441,0.4384,0.3026,0.5378,0.3094,0.492,-999.25,0.9187,3,0,0.516,0.516
1716.786,109.0303,0.7667,2.3246,0.4674,121.4883,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.1229,0.2233,0.235,0.2233,0.2442,0.5203,0.2832,0.4669,0.2418,0.4219,-999.25,0.8462,3,0,0.5265,0.5265
1716.9384,110.2435,0.7221,2.2948,0.484,122.3491,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.1409,0.2381,0.2493,0.2381,0.2482,0.5568,0.2757,0.4411,0.2258,0.4049,-999.25,0.8337,3,0,0.5313,0.5313
1717.0908,120.0171,0.6931,2.2943,0.4857,123.6864,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.1322,0.2025,0.2108,0.2025,0.2149,0.5972,0.2946,0.5079,0.2771,0.4586,-999.25,0.8825,4,0,0.6188,0.6188
1717.2432,130.6396,0.6269,2.3293,0.4779,123.3006,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0951,0.1304,0.1348,0.1304,0.1389,0.6899,0.3487,0.7266,0.6027,0.7908,-999.25,1.0443,4,0,0.7674,0.7674
1717.3956,134.2659,0.6251,2.3952,0.4312,116.4398,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.049,0.063,0.0651,0.063,0.0637,0.514,0.4508,1.2544,1.74,1.9391,-999.25,1.2959,4,0,0.8176,0.8176
1717.548,132.9102,0.8727,2.4343,0.3781,111.9808,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0314,0.04,0.0415,0.04,0.0625,0.2394,0.5251,1.7347,2.8224,3.0283,-999.25,1.2974,4,0.0306,0.7535,0.7229
1717.7004,125.9627,1.2154,2.4384,0.3415,110.764,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0439,0.0683,0.0721,0.0683,0.1256,0.1885,0.4385,1.1827,1.5768,1.7747,-999.25,1.0973,4,0.0757,0.6071,0.5314
1717.8528,117.3081,1.374,2.4239,0.3232,108.7166,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0666,0.1085,0.115,0.1085,0.176,0.199,0.3728,0.8376,0.8198,1.0107,-999.25,1.0001,3,0.0935,0.4743,0.3808
1718.0052,109.4086,1.3562,2.4082,0.3338,109.4516,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0831,0.1461,0.1555,0.1461,0.2136,0.241,0.3342,0.6642,0.4924,0.6789,-999.25,0.8854,3,0.0723,0.4091,0.3368
1718.1576,104.8429,1.2124,2.3972,0.3721,110.9556,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0884,0.175,0.1869,0.175,0.2173,0.3255,0.312,0.574,0.3549,0.5386,-999.25,0.7966,3,0.0145,0.4239,0.4095
1718.31,103.6826,1.0628,2.3948,0.4076,113.7607,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0854,0.1891,0.2023,0.1891,0.2164,0.3947,0.3028,0.5383,0.31,0.4926,-999.25,0.7777,3,0,0.4676,0.4676
1718.4624,103.2677,0.9703,2.3965,0.4157,115.7919,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0831,0.1917,0.2052,0.1917,0.2258,0.4101,0.3011,0.5322,0.303,0.4854,-999.25,0.8144,3,0,0.4789,0.4789
1718.6148,104.1249,0.92,2.4022,0.4201,116.5658,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0778,0.1879,0.2014,0.1879,0.2226,0.4193,0.3035,0.5412,0.3134,0.496,-999.25,0.8548,3,0,0.4968,0.4968
1718.7672,106.6292,0.8782,2.3979,0.4205,116.0342,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.079,0.1828,0.1956,0.1828,0.2121,0.4207,0.3068,0.5537,0.3286,0.5117,-999.25,0.8824,3,0,0.5103,0.5103
1718.9196,106.7814,0.8862,2.3748,0.4181,114.4113,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0961,0.1926,0.2049,0.1926,0.2127,0.4149,0.3006,0.5301,0.3006,0.4829,-999.25,0.8633,3,0,0.4848,0.4848
1719.072,102.2983,1.046,2.3256,0.4056,113.7663,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.1367,0.225,0.2371,0.225,0.2559,0.3922,0.2822,0.4637,0.2395,0.4195,-999.25,0.7856,3,0,0.3876,0.3876
1719.2244,98.226,1.3044,2.2771,0.374,111.5572,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.1791,0.2502,0.2606,0.2502,0.2988,0.3503,0.27,0.4219,0.2175,0.3958,0.6317,0.7156,2,0,0.2675,0.2675
1719.3768,93.5337,2.1971,2.2528,0.336,107.7048,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.2052,0.2629,0.2718,0.2629,0.323,0.294,0.2643,0.4032,0.2126,0.3902,0.503,0.5857,1,0.0498,0.1608,0.111
1719.5292,90.4285,2.6038,2.2618,0.3068,105.1165,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.2049,0.2576,0.2658,0.2576,0.3289,0.2574,0.2666,0.4109,0.2142,0.3921,0.4882,0.5444,1,0.0908,0.1101,0.0193
1719.6816,90.9022,2.1986,2.3118,0.2973,101.8919,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.17,0.23,0.2393,0.23,0.2869,0.2374,0.2797,0.4548,0.2337,0.4133,0.5687,0.6036,1,0.1082,0.1473,0.039
1719.834,91.4209,1.9141,2.3751,0.2931,100.8282,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.1246,0.1973,0.2082,0.1973,0.2503,0.2195,0.2977,0.5194,0.2889,0.4709,0.6545,0.681,2,0.1192,0.2058,0.0866
1719.9864,93.0712,1.8837,2.424,0.2921,97.7312,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0886,0.17,0.1821,0.17,0.2006,0.2055,0.3156,0.5878,0.3739,0.558,0.6971,0.7346,2,0.1249,0.2605,0.1356
1720.1388,94.0614,2.0601,2.4576,0.2901,94.3868,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0641,0.1513,0.1639,0.1513,0.1586,0.1935,0.33,0.6463,0.4627,0.6487,0.6947,0.7551,2,0.1306,0.2957,0.1651
1720.2912,93.6339,2.2786,2.4759,0.288,92.3772,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0515,0.1428,0.156,0.1428,0.1376,0.1868,0.3371,0.6764,0.5132,0.7,0.6748,0.7598,3,0.1349,0.3083,0.1735
1720.4436,94.2093,2.3327,2.4793,0.2917,92.6405,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0482,0.141,0.1543,0.141,0.1338,0.1893,0.3388,0.6836,0.5255,0.7125,0.6636,0.7444,3,0.1301,0.3201,0.19
1720.596,96.9121,2.3199,2.4736,0.2929,91.48,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0506,0.1379,0.1506,0.1379,0.12,0.1882,0.3415,0.6954,0.5462,0.7336,0.6669,0.7372,3,0.1291,0.3308,0.2017
1720.7484,95.2708,2.305,2.4661,0.2881,92.7852,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0577,0.144,0.1566,0.144,0.1412,0.1872,0.3361,0.6721,0.5057,0.6924,0.6679,0.7297,3,0.1347,0.3072,0.1725
1720.9008,95.6129,2.2064,2.4587,0.2904,95.4026,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0625,0.1474,0.1598,0.1474,0.1614,0.1914,0.3332,0.6597,0.4849,0.6712,0.6745,0.7245,3,0.131,0.3053,0.1744
1721.0532,96.541,2.1284,2.4549,0.296,97.4683,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0638,0.1486,0.1609,0.1486,0.1718,0.1976,0.3322,0.6556,0.478,0.6642,0.6768,0.7342,3,0.1232,0.315,0.1918
1721.2056,95.0297,1.9832,2.457,0.3092,99.1392,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0611,0.1544,0.1677,0.1544,0.1772,0.2159,0.3274,0.6356,0.4457,0.6313,0.6751,0.7399,3,0.1039,0.329,0.2251
1721.358,97.8752,1.7624,2.456,0.3354,101.2279,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0561,0.1553,0.1689,0.1553,0.1658,0.2509,0.3267,0.6328,0.4412,0.6267,0.6787,0.7504,3,0.0678,0.3833,0.3154
1721.5104,101.1141,1.5876,2.4527,0.3534,104.3927,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0537,0.1536,0.1671,0.1536,0.1679,0.2795,0.328,0.6382,0.4498,0.6355,0.6938,0.7697,3,0.0435,0.4263,0.3829
1721.6628,101.3689,1.4165,2.4481,0.3649,107.3856,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0551,0.1583,0.172,0.1583,0.1827,0.3041,0.3243,0.623,0.4259,0.6112,0.7147,0.7813,3,0.0269,0.4408,0.4139
1721.8152,102.9234,1.2753,2.4396,0.3746,108.3598,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0587,0.1609,0.1743,0.1609,0.182,0.3263,0.3223,0.615,0.4136,0.5986,0.738,0.8138,3,0.0132,0.4569,0.4437
1721.9676,104.8788,1.1966,2.4383,0.3811,109.7569,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0573,0.1578,0.1709,0.1578,0.1817,0.3408,0.3247,0.6245,0.4281,0.6134,0.7583,0.8455,3,0.0049,0.4783,0.4734
1722.12,106.8479,1.1625,2.4411,0.3849,110.4451,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0533,0.1518,0.1646,0.1518,0.1759,0.3486,0.3295,0.6443,0.4595,0.6454,0.7732,0.8672,3,0.0007,0.5004,0.4996
1722.2724,113.2929,1.1555,2.4392,0.3934,110.7187,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0482,0.1342,0.1454,0.1342,0.1482,0.3614,0.345,0.7105,0.5733,0.761,0.7903,0.8666,4,0,0.5606,0.5606
1722.4248,121.4177,1.1216,2.4352,0.407,111.526,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0412,0.1081,0.1168,0.1081,0.1089,0.3903,0.3733,0.8401,0.825,1.016,0.8303,0.8881,4,0,0.6525,0.6525
1722.5772,124.3005,1.0847,2.4323,0.4058,111.6455,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0403,0.0959,0.1033,0.0959,0.0966,0.3857,0.3896,0.9199,0.9926,1.1854,0.8716,0.9261,4,0,0.6792,0.6792
1722.7296,126.2524,1.0633,2.43,0.4079,112.7148,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0393,0.0879,0.0945,0.0879,0.0928,0.3915,0.4017,0.9817,1.1267,1.3207,0.8959,0.9433,4,0,0.7028,0.7028
1722.882,125.9833,1.034,2.4382,0.4025,111.5962,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0345,0.0839,0.0906,0.0839,0.0862,0.3737,0.4083,1.0163,1.2028,1.3975,0.9272,0.976,4,0,0.6995,0.6995
1723.0344,124.0153,1.0348,2.4518,0.3771,109.016,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.031,0.0803,0.0873,0.0803,0.0909,0.2844,0.4146,1.0501,1.2779,1.4734,0.9768,1.0335,4,0.0245,0.6515,0.6271
1723.1868,124.0225,1.1729,2.4446,0.3509,108.3912,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.042,0.0901,0.0901,0.0838,0.1173,0.0329,0.3983,0.964,1.0879,1.2816,0.9212,0.9679,4,0.101,0.5886,0.4876
1723.3392,123.7736,1.405,2.4126,0.3351,106.9934,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.069,0.1061,0.1061,0.1011,0.1412,0.0683,0.3757,0.8517,0.8489,1.0401,0.8286,0.8798,3,0.0927,0.5192,0.4265
1723.4916,124.6551,1.57,2.4065,0.3279,105.582,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0738,0.1033,0.1033,0.0992,0.1355,0.0633,0.3793,0.8692,0.8853,1.0769,0.7986,0.851,3,0.0981,0.5098,0.4117
1723.644,122.567,1.5386,2.4076,0.3405,101.19,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0732,0.1164,0.1164,0.1106,0.1038,0.0881,0.3634,0.7935,0.731,0.9209,0.7625,0.8081,3,0.0813,0.5085,0.4272
1723.7964,120.4377,1.4923,2.4243,0.3625,102.7895,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0592,0.1223,0.1223,0.1143,0.0983,0.1015,0.357,0.7639,0.6732,0.8623,0.7336,0.7658,3,0.0673,0.5435,0.4762
1723.9488,121.4445,1.6237,2.4652,0.3594,103.3528,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0279,0.0929,0.0929,0.0848,0.0742,0.0375,0.394,0.9419,1.04,1.2332,0.7584,0.7934,4,0.0951,0.6008,0.5057
1724.1012,120.4955,1.6851,2.4752,0.3571,103.6926,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0218,0.091,0.091,0.0825,0.0771,0.0337,0.3968,0.9565,1.0715,1.2651,0.7505,0.7944,4,0.0977,0.6001,0.5024
1724.2536,121.3285,1.709,2.474,0.356,100.1693,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.022,0.0875,0.0875,0.0794,0.0487,0.0258,0.4023,0.9849,1.1335,1.3277,0.7537,0.7955,4,0.1013,0.6052,0.5039
1724.406,123.6756,1.7583,2.4726,0.3492,101.9077,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0216,0.0751,0.0751,0.0682,0.0554,0,0.4244,1.1031,1.3967,1.5931,0.7792,0.8125,4,0.1152,0.6176,0.5024
1724.5584,124.0493,1.8001,2.4726,0.3613,101.525,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0191,0.0761,0.0761,0.069,0.0408,0,0.4224,1.0921,1.372,1.5682,0.7503,0.7849,4,0.1096,0.6415,0.5319
1724.7108,121.7249,1.8274,2.477,0.3726,100.9873,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0165,0.0879,0.0879,0.0793,0.0374,0.022,0.4017,0.9816,1.1263,1.3204,0.7056,0.7439,4,0.0944,0.6403,0.5459
1724.8632,118.2039,1.8542,2.4802,0.3709,100.1444,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.018,0.1017,0.1017,0.0918,0.0478,0.0565,0.3815,0.8796,0.9071,1.099,0.6772,0.7216,4,0.0826,0.6066,0.524
1725.0156,117.0435,1.8808,2.483,0.3756,99.761,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0162,0.1062,0.1062,0.0958,0.0447,0.0667,0.3756,0.8512,0.8478,1.0391,0.6592,0.7018,4,0.0767,0.6072,0.5306
1725.168,116.6039,1.9497,2.4857,0.3831,99.6352,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0133,0.1083,0.1083,0.0976,0.038,0.0715,0.373,0.8385,0.8218,1.0127,0.6354,0.6733,4,0.0718,0.6189,0.5471
1725.3204,117.5319,1.9537,2.486,0.3766,99.9089,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0133,0.1026,0.1026,0.0923,0.0409,0.058,0.3803,0.8738,0.8949,1.0867,0.6509,0.6885,4,0.0796,0.6171,0.5375
1725.4728,119.763,1.8086,2.4849,0.3761,100.7518,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.012,0.0933,0.0933,0.0838,0.0377,0.035,0.3933,0.9386,1.0328,1.226,0.6949,0.7452,4,0.0882,0.6362,0.548
1725.6252,121.5415,1.6448,2.4832,0.382,102.006,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0104,0.0875,0.0875,0.0785,0.0343,0.0178,0.4023,0.985,1.1338,1.3279,0.7348,0.7947,4,0.0911,0.6618,0.5707
1725.7776,124.0844,1.4873,2.483,0.3817,103.0079,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0078,0.0749,0.0749,0.0669,0.0285,0,0.4248,1.1056,1.4024,1.5988,0.8038,0.847,4,0.1027,0.6886,0.5859
1725.93,128.1628,1.3088,2.4843,0.3831,104.6283,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0015,0.0518,0.0518,0.0457,0.0141,0,0.4816,1.4433,2.1699,2.3719,0.924,0.9661,4,0.1229,0.7419,0.619
1726.0824,130.7427,1.2408,2.4863,0.3784,105.5409,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0,0.0334,0.0334,0.0288,0.0061,0,0.5578,1.9722,3.3383,3.5469,1.0272,1.0813,4,0.1414,0.7718,0.6303
1726.2348,130.5229,1.2463,2.4866,0.3749,107.2375,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0,0.0338,0.0338,0.0292,0.0229,0,0.5556,1.9557,3.303,3.5114,1.0293,1.0845,4,0.1425,0.7631,0.6206
1726.3872,129.2798,1.2809,2.4822,0.3773,108.7411,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0026,0.0449,0.0449,0.0396,0.0432,0,0.5055,1.6001,2.5232,2.7273,0.9677,1.0287,4,0.1315,0.7443,0.6128
1726.5396,129.9232,1.2454,2.4701,0.3792,111.513,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0104,0.0484,0.0484,0.0435,0.0653,0,0.4929,1.5162,2.3347,2.5377,0.9663,1.023,4,0.1275,0.7409,0.6133
1726.692,131.2018,1.0876,2.4421,0.3928,112.5329,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0273,0.0597,0.0597,0.0555,0.0703,0,0.4591,1.304,1.853,2.0529,0.9764,1.0194,4,0.112,0.7458,0.6338
1726.8444,132.8342,0.9817,2.4269,0.4101,112.7511,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0333,0.0615,0.0615,0.0579,0.0553,0,0.4545,1.2762,1.7896,1.989,0.998,1.0338,4,0.1035,0.7795,0.676
1726.9968,132.2153,0.8941,2.4266,0.412,113.4551,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0342,0.0665,0.0665,0.0624,0.0639,0,0.4424,1.2054,1.6284,1.8267,1.0288,1.0628,4,0.0983,0.7726,0.6744
1727.1492,128.2137,0.8714,2.4305,0.4144,112.1899,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0366,0.0906,0.0906,0.0843,0.0779,0.0144,0.3974,0.9595,1.0781,1.2717,0.9682,1.024,4,0.0755,0.7254,0.6499
1727.3016,123.5345,1.1099,2.4505,0.4123,109.3665,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0277,0.1042,0.1042,0.0957,0.0739,0.0582,0.3782,0.8637,0.8737,1.0652,0.8251,0.8858,4,0.064,0.6913,0.6273
1727.454,117.1325,1.2866,2.4673,0.386,108.1394,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0262,0.1176,0.1176,0.1071,0.1074,0.0937,0.3621,0.7875,0.7192,0.9089,0.7699,0.8135,4,0.0623,0.6049,0.5426
1727.6064,115.325,1.2813,2.4653,0.3779,107.5766,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0307,0.1242,0.1242,0.1133,0.119,0.1076,0.355,0.755,0.6561,0.845,0.7703,0.8154,4,0.0595,0.573,0.5135
1727.7588,115.2556,1.3083,2.4637,0.3712,105.7505,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0332,0.1238,0.1238,0.113,0.1123,0.1057,0.3554,0.7569,0.6597,0.8487,0.7714,0.8218,4,0.0626,0.5593,0.4967
