Gamma,Porosity,Fluvialfacies
74.436234,0.232459,3
85.567123,0.22639,0
103.10502,0.217916,0
115.45682,0.214943,0
118.92096,0.213726,0
119.95753,0.213022,0
120.62917,0.212482,0
122.30773,0.209913,0
125.43124,0.206696,0
127.94828,0.20525,0
129.20386,0.20437,0
129.55287,0.204604,0
129.10867,0.205193,0
127.55788,0.207477,0
124.80044,0.210301,0
122.2704,0.212164,0
120.42564,0.213719,0
119.10994,0.214601,0
118.27342,0.215268,0
118.17642,0.214781,0
118.90207,0.213924,0
120.65836,0.211527,0
123.51174,0.208638,0
126.39164,0.206192,0
128.95624,0.203887,0
129.50433,0.205176,0
127.49273,0.207613,0
125.88301,0.208158,0
125.62075,0.208099,0
125.75507,0.20791,0
125.98234,0.207678,0
124.31431,0.211,0
120.11613,0.215456,0
115.97164,0.218678,0
112.70583,0.221506,0
110.32413,0.22309,0
108.82829,0.224277,0
109.77813,0.22133,0
113.6717,0.217064,0
118.15705,0.213021,0
122.48323,0.209049,0
126.51677,0.205549,0
130.21504,0.202199,0
131.588,0.203006,0
130.0002,0.20514,0
128.53947,0.205711,0
128.19174,0.205784,0
128.79752,0.20459,0
130.30586,0.20299,0
131.46423,0.202443,0
131.8727,0.202233,0
131.26682,0.203566,0
129.56216,0.205391,0
126.75544,0.208765,0
122.8456,0.212634,0
121.55436,0.211157,0
124.07005,0.207973,0
126.71299,0.206261,0
128.30832,0.205018,0
128.5939,0.205732,0
127.48605,0.20707,0
127.49075,0.205723,0
129.40811,0.203519,0
131.47894,0.201887,0
133.14159,0.200439,0
134.07928,0.20015,0
134.19086,0.200232,0
132.14383,0.203942,0
127.51274,0.208811,0
123.05806,0.212194,0
119.66118,0.215104,0
118.46208,0.214416,0
119.82476,0.212579,0
121.5177,0.21128,0
122.82842,0.210151,0
123.67421,0.209713,0
124.02865,0.209495,0
123.55686,0.210587,0
122.15189,0.212097,0
122.09794,0.210687,0
124.12431,0.208343,0
126.36063,0.206544,0
128.20972,0.204918,0
127.87809,0.207159,0
124.79314,0.210633,0
122.2321,0.211903,0
121.24135,0.212468,0
120.8747,0.212582,0
120.83002,0.212551,0
120.17538,0.213795,0
118.61322,0.215445,0
115.16525,0.220182,0
109.51911,0.225904,0
102.22496,0.237806,0
93.458488,0.25168,0
82.495834,0.2587,3
69.105888,0.263531,3
58.371166,0.272226,3
51.914463,0.282156,2
48.325672,0.268867,2
47.154572,0.248165,2
46.580048,0.26426,2
46.020645,0.292103,2
45.558071,0.297517,2
45.21841,0.295771,2
45.039337,0.292924,2
45.03289,0.289726,2
45.988708,0.287297,2
48.158916,0.285113,2
49.661793,0.28398,2
49.896526,0.283183,2
49.041023,0.282882,2
47.152077,0.282739,2
46.268497,0.278087,2
47.041264,0.271997,2
47.87812,0.275271,2
48.270679,0.281534,2
48.212296,0.28375,2
47.700832,0.284674,2
47.527599,0.289821,2
47.945251,0.296316,2
48.430058,0.293003,2
48.814812,0.286559,2
49.065132,0.281689,2
49.170048,0.277323,2
48.927002,0.268705,2
48.27132,0.25873,2
47.852158,0.259958,2
47.876781,0.264762,2
48.553925,0.267768,2
49.950233,0.2702,2
53.109135,0.268679,2
58.363789,0.265896,2
63.820133,0.269478,2
68.873428,0.275091,2
72.846275,0.275832,2
75.522392,0.275017,2
77.940765,0.270981,2
80.43309,0.265916,2
82.823196,0.261497,2
85.054802,0.257285,2
86.945045,0.241092,2
88.435555,0.221075,2
87.350922,0.221079,2
82.99659,0.227475,2
78.092705,0.258175,2
73.507774,0.296634,1
71.753586,0.282947,1
73.632133,0.25261,1
75.958374,0.247139,1
77.715347,0.249607,1
79.097466,0.25075,1
80.166763,0.251471,1
80.8591,0.240715,1
81.153976,0.226296,1
79.795624,0.232501,1
76.383095,0.245291,1
72.322983,0.262274,1
68.064377,0.280594,1
66.781776,0.266472,1
69.488739,0.241991,1
72.928947,0.236974,1
76.062683,0.238171,1
78.639374,0.228756,1
80.57901,0.215952,1
79.574295,0.233819,1
74.888527,0.261479,0
73.679977,0.277883,0
78.234222,0.290694,0
86.708237,0.267558,0
98.513573,0.232946,0
103.08543,0.228012,0
97.050583,0.232555,0
90.553062,0.243619,0
86.831734,0.256766,0
85.556091,0.247665,0
86.620613,0.231461,0
86.561401,0.228448,0
84.272476,0.229647,0
82.28318,0.223106,0
81.401115,0.214093,0
81.65667,0.211503,0
83.05954,0.210964,0
83.161751,0.217811,0
81.181679,0.227016,0
80.103973,0.240267,0
80.881592,0.25481,0
83.941422,0.255478,0
89.419762,0.251716,0
91.213593,0.238937,0
87.37429,0.223279,0
82.255386,0.243978,1
77.246902,0.276284,1
72.966583,0.27106,1
69.611671,0.253852,1
67.282745,0.262354,1
66.011932,0.279066,1
66.01339,0.277015,1
67.355515,0.268972,1
70.710091,0.253882,1
76.291626,0.236542,1
82.465797,0.238143,1
88.710777,0.245792,1
93.320335,0.22734,1
95.749695,0.200555,1
93.75573,0.205165,1
86.622231,0.219801,1
79.952309,0.24956,1
75.534988,0.284148,1
72.427345,0.28333,1
70.328323,0.271207,1
69.276405,0.266804,1
69.283882,0.264865,1
69.499252,0.264511,1
69.650642,0.264663,1
70.127922,0.269474,1
71.055573,0.275772,0
73.503036,0.261702,0
77.811806,0.241129,0
80.034302,0.236556,0
78.910126,0.237091,0
76.623177,0.244006,0
73.870758,0.252958,0
75.609497,0.263777,0
83.421989,0.275192,1
88.228523,0.254688,1
87.130028,0.223993,1
82.354942,0.214851,1
74.614792,0.212592,1
69.202911,0.227969,1
67.809402,0.248978,1
69.629875,0.253939,1
74.407478,0.253777,1
81.149216,0.242728,1
89.538017,0.228203,1
92.710686,0.217641,1
88.475853,0.200763,1
83.100243,0.201935,1
78.58474,0.209643,1
74.876228,0.227873,1
